Trip id,Request id,Pickup point,Driver id,Status,Request Hour,Request timestamp,Drop timestamp,Trip Duration (mins),Is Completed,Time Slot,DAY
5044,2565,Airport,Unassigned,No Cars Available,21,12-07-2016 21:32,,,0,Night,Tuesday
5045,2575,Airport,Unassigned,No Cars Available,21,12-07-2016 21:33,,,0,Night,Tuesday
5046,2568,Airport,Unassigned,No Cars Available,21,12-07-2016 21:34,,,0,Night,Tuesday
5047,2570,Airport,Unassigned,No Cars Available,21,12-07-2016 21:34,,,0,Night,Tuesday
5048,2564,Airport,Unassigned,No Cars Available,21,12-07-2016 21:35,,,0,Night,Tuesday
5049,2581,Airport,Unassigned,No Cars Available,21,12-07-2016 21:35,,,0,Night,Tuesday
5050,2576,Airport,Unassigned,No Cars Available,21,12-07-2016 21:36,,,0,Night,Tuesday
5051,2579,Airport,Unassigned,No Cars Available,21,12-07-2016 21:38,,,0,Night,Tuesday
5052,2574,Airport,Unassigned,No Cars Available,21,12-07-2016 21:38,,,0,Night,Tuesday
5053,2577,Airport,Unassigned,No Cars Available,21,12-07-2016 21:38,,,0,Night,Tuesday
5054,2580,Airport,Unassigned,No Cars Available,21,12-07-2016 21:39,,,0,Night,Tuesday
5055,2583,Airport,Unassigned,No Cars Available,21,12-07-2016 21:41,,,0,Night,Tuesday
5056,2573,Airport,Unassigned,No Cars Available,21,12-07-2016 21:42,,,0,Night,Tuesday
5057,2578,Airport,Unassigned,No Cars Available,21,12-07-2016 21:42,,,0,Night,Tuesday
5058,2590,Airport,Unassigned,No Cars Available,21,12-07-2016 21:42,,,0,Night,Tuesday
5059,2585,Airport,Unassigned,No Cars Available,21,12-07-2016 21:42,,,0,Night,Tuesday
5060,2594,Airport,Unassigned,No Cars Available,21,12-07-2016 21:44,,,0,Night,Tuesday
5061,2586,Airport,Unassigned,No Cars Available,21,12-07-2016 21:45,,,0,Night,Tuesday
5062,2587,Airport,Unassigned,No Cars Available,21,12-07-2016 21:45,,,0,Night,Tuesday
5063,2595,Airport,Unassigned,No Cars Available,21,12-07-2016 21:49,,,0,Night,Tuesday
5064,2599,Airport,Unassigned,No Cars Available,21,12-07-2016 21:51,,,0,Night,Tuesday
5065,2592,Airport,Unassigned,No Cars Available,21,12-07-2016 21:52,,,0,Night,Tuesday
5066,2600,Airport,Unassigned,No Cars Available,21,12-07-2016 21:55,,,0,Night,Tuesday
5067,2602,Airport,Unassigned,No Cars Available,21,12-07-2016 21:56,,,0,Night,Tuesday
5068,2601,Airport,Unassigned,No Cars Available,21,12-07-2016 21:56,,,0,Night,Tuesday
5069,2607,Airport,Unassigned,No Cars Available,21,12-07-2016 21:59,,,0,Night,Tuesday
5070,2612,Airport,Unassigned,No Cars Available,22,12-07-2016 22:02,,,0,Night,Tuesday
5071,2605,Airport,Unassigned,No Cars Available,22,12-07-2016 22:03,,,0,Night,Tuesday
5072,2606,Airport,Unassigned,No Cars Available,22,12-07-2016 22:03,,,0,Night,Tuesday
5073,2611,Airport,Unassigned,No Cars Available,22,12-07-2016 22:04,,,0,Night,Tuesday
5074,2614,Airport,Unassigned,No Cars Available,22,12-07-2016 22:05,,,0,Night,Tuesday
5075,2610,Airport,Unassigned,No Cars Available,22,12-07-2016 22:06,,,0,Night,Tuesday
5076,2615,Airport,Unassigned,No Cars Available,22,12-07-2016 22:06,,,0,Night,Tuesday
5077,2616,Airport,Unassigned,No Cars Available,22,12-07-2016 22:07,,,0,Night,Tuesday
5078,2618,Airport,Unassigned,No Cars Available,22,12-07-2016 22:07,,,0,Night,Tuesday
5079,2620,Airport,Unassigned,No Cars Available,22,12-07-2016 22:08,,,0,Night,Tuesday
5080,2623,Airport,Unassigned,No Cars Available,22,12-07-2016 22:09,,,0,Night,Tuesday
5081,2626,Airport,Unassigned,No Cars Available,22,12-07-2016 22:11,,,0,Night,Tuesday
5082,2619,Airport,Unassigned,No Cars Available,22,12-07-2016 22:11,,,0,Night,Tuesday
5083,2617,Airport,Unassigned,No Cars Available,22,12-07-2016 22:11,,,0,Night,Tuesday
5084,2622,Airport,Unassigned,No Cars Available,22,12-07-2016 22:15,,,0,Night,Tuesday
5085,2630,City,Unassigned,No Cars Available,22,12-07-2016 22:15,,,0,Night,Tuesday
5086,2638,Airport,Unassigned,No Cars Available,22,12-07-2016 22:26,,,0,Night,Tuesday
5087,2639,Airport,Unassigned,No Cars Available,22,12-07-2016 22:28,,,0,Night,Tuesday
5088,2634,City,Unassigned,No Cars Available,22,12-07-2016 22:30,,,0,Night,Tuesday
5089,2640,Airport,Unassigned,No Cars Available,22,12-07-2016 22:32,,,0,Night,Tuesday
5090,2649,City,Unassigned,No Cars Available,22,12-07-2016 22:54,,,0,Night,Tuesday
5091,2653,City,Unassigned,No Cars Available,22,12-07-2016 22:59,,,0,Night,Tuesday
5092,2654,City,Unassigned,No Cars Available,23,12-07-2016 23:04,,,0,Night,Tuesday
5093,2652,Airport,Unassigned,No Cars Available,23,12-07-2016 23:07,,,0,Night,Tuesday
5094,2656,Airport,Unassigned,No Cars Available,23,12-07-2016 23:08,,,0,Night,Tuesday
5095,2655,City,Unassigned,No Cars Available,23,12-07-2016 23:11,,,0,Night,Tuesday
5096,2660,Airport,Unassigned,No Cars Available,23,12-07-2016 23:17,,,0,Night,Tuesday
5097,2659,City,Unassigned,No Cars Available,23,12-07-2016 23:22,,,0,Night,Tuesday
5098,2663,Airport,Unassigned,No Cars Available,23,12-07-2016 23:25,,,0,Night,Tuesday
5099,2669,Airport,Unassigned,No Cars Available,23,12-07-2016 23:37,,,0,Night,Tuesday
5100,2670,Airport,Unassigned,No Cars Available,23,12-07-2016 23:39,,,0,Night,Tuesday
5101,2671,City,Unassigned,No Cars Available,23,12-07-2016 23:43,,,0,Night,Tuesday
5102,2673,Airport,Unassigned,No Cars Available,23,12-07-2016 23:43,,,0,Night,Tuesday
5103,2674,City,Unassigned,No Cars Available,23,12-07-2016 23:45,,,0,Night,Tuesday
5104,2678,Airport,Unassigned,No Cars Available,23,12-07-2016 23:53,,,0,Night,Tuesday
5105,4020,Airport,Unassigned,No Cars Available,0,13-07-2016 00:02,,,0,Late Night,Wednesday
5106,4022,City,Unassigned,No Cars Available,0,13-07-2016 00:07,,,0,Late Night,Wednesday
5107,4026,City,Unassigned,No Cars Available,0,13-07-2016 00:08,,,0,Late Night,Wednesday
5108,4025,City,Unassigned,No Cars Available,0,13-07-2016 00:12,,,0,Late Night,Wednesday
5109,2684,Airport,Unassigned,No Cars Available,0,13-07-2016 00:14,,,0,Late Night,Wednesday
5110,2685,City,Unassigned,No Cars Available,0,13-07-2016 00:16,,,0,Late Night,Wednesday
5111,2686,City,Unassigned,No Cars Available,0,13-07-2016 00:24,,,0,Late Night,Wednesday
5112,2688,City,Unassigned,No Cars Available,0,13-07-2016 00:26,,,0,Late Night,Wednesday
5113,2687,Airport,Unassigned,No Cars Available,0,13-07-2016 00:31,,,0,Late Night,Wednesday
5114,2690,Airport,Unassigned,No Cars Available,0,13-07-2016 00:44,,,0,Late Night,Wednesday
5115,2695,Airport,Unassigned,No Cars Available,0,13-07-2016 00:48,,,0,Late Night,Wednesday
5116,2693,Airport,Unassigned,No Cars Available,0,13-07-2016 00:49,,,0,Late Night,Wednesday
5117,2696,Airport,Unassigned,No Cars Available,0,13-07-2016 00:50,,,0,Late Night,Wednesday
5118,2694,Airport,Unassigned,No Cars Available,0,13-07-2016 00:50,,,0,Late Night,Wednesday
5119,2698,Airport,Unassigned,No Cars Available,0,13-07-2016 00:55,,,0,Late Night,Wednesday
5120,2697,City,Unassigned,No Cars Available,0,13-07-2016 00:57,,,0,Late Night,Wednesday
5121,2699,Airport,Unassigned,No Cars Available,0,13-07-2016 00:59,,,0,Late Night,Wednesday
5122,2700,City,Unassigned,No Cars Available,1,13-07-2016 01:03,,,0,Late Night,Wednesday
5123,2703,City,Unassigned,No Cars Available,1,13-07-2016 01:09,,,0,Late Night,Wednesday
5124,2705,Airport,Unassigned,No Cars Available,1,13-07-2016 01:15,,,0,Late Night,Wednesday
5125,2706,Airport,Unassigned,No Cars Available,1,13-07-2016 01:21,,,0,Late Night,Wednesday
5126,2710,Airport,Unassigned,No Cars Available,1,13-07-2016 01:44,,,0,Late Night,Wednesday
5127,2711,City,Unassigned,No Cars Available,1,13-07-2016 01:47,,,0,Late Night,Wednesday
5128,2712,Airport,Unassigned,No Cars Available,1,13-07-2016 01:53,,,0,Late Night,Wednesday
5129,2716,City,Unassigned,No Cars Available,1,13-07-2016 01:56,,,0,Late Night,Wednesday
5130,2715,Airport,Unassigned,No Cars Available,1,13-07-2016 01:58,,,0,Late Night,Wednesday
5131,2718,City,Unassigned,No Cars Available,2,13-07-2016 02:06,,,0,Late Night,Wednesday
5132,2720,City,Unassigned,No Cars Available,2,13-07-2016 02:13,,,0,Late Night,Wednesday
5133,2722,Airport,Unassigned,No Cars Available,2,13-07-2016 02:16,,,0,Late Night,Wednesday
5134,2721,Airport,Unassigned,No Cars Available,2,13-07-2016 02:22,,,0,Late Night,Wednesday
5135,2725,Airport,Unassigned,No Cars Available,2,13-07-2016 02:26,,,0,Late Night,Wednesday
5136,2726,City,Unassigned,No Cars Available,2,13-07-2016 02:27,,,0,Late Night,Wednesday
5137,2724,City,Unassigned,No Cars Available,2,13-07-2016 02:31,,,0,Late Night,Wednesday
5138,2734,City,Unassigned,No Cars Available,2,13-07-2016 02:35,,,0,Late Night,Wednesday
5139,2728,City,Unassigned,No Cars Available,2,13-07-2016 02:35,,,0,Late Night,Wednesday
5140,2730,City,Unassigned,No Cars Available,2,13-07-2016 02:37,,,0,Late Night,Wednesday
5141,2727,City,Unassigned,No Cars Available,2,13-07-2016 02:38,,,0,Late Night,Wednesday
5142,2735,Airport,Unassigned,No Cars Available,2,13-07-2016 02:43,,,0,Late Night,Wednesday
5143,2738,City,Unassigned,No Cars Available,2,13-07-2016 02:48,,,0,Late Night,Wednesday
5144,2739,Airport,Unassigned,No Cars Available,2,13-07-2016 02:55,,,0,Late Night,Wednesday
5145,2737,Airport,Unassigned,No Cars Available,2,13-07-2016 02:56,,,0,Late Night,Wednesday
5146,2741,Airport,Unassigned,No Cars Available,3,13-07-2016 03:10,,,0,Late Night,Wednesday
5147,2743,Airport,Unassigned,No Cars Available,3,13-07-2016 03:12,,,0,Late Night,Wednesday
5148,2744,City,Unassigned,No Cars Available,3,13-07-2016 03:13,,,0,Late Night,Wednesday
5149,2745,City,Unassigned,No Cars Available,3,13-07-2016 03:14,,,0,Late Night,Wednesday
5150,2748,Airport,Unassigned,No Cars Available,3,13-07-2016 03:19,,,0,Late Night,Wednesday
5151,2749,Airport,Unassigned,No Cars Available,3,13-07-2016 03:30,,,0,Late Night,Wednesday
5152,2753,City,Unassigned,No Cars Available,3,13-07-2016 03:33,,,0,Late Night,Wednesday
5153,2751,Airport,Unassigned,No Cars Available,3,13-07-2016 03:33,,,0,Late Night,Wednesday
5154,2754,Airport,Unassigned,No Cars Available,3,13-07-2016 03:35,,,0,Late Night,Wednesday
5155,2755,Airport,Unassigned,No Cars Available,3,13-07-2016 03:37,,,0,Late Night,Wednesday
5156,2756,Airport,Unassigned,No Cars Available,3,13-07-2016 03:41,,,0,Late Night,Wednesday
5157,2757,Airport,Unassigned,No Cars Available,3,13-07-2016 03:44,,,0,Late Night,Wednesday
5158,2760,City,Unassigned,No Cars Available,3,13-07-2016 03:46,,,0,Late Night,Wednesday
5159,2763,City,Unassigned,No Cars Available,3,13-07-2016 03:58,,,0,Late Night,Wednesday
5160,2765,Airport,Unassigned,No Cars Available,4,13-07-2016 04:03,,,0,Early Morning,Wednesday
5161,2766,City,Unassigned,No Cars Available,4,13-07-2016 04:11,,,0,Early Morning,Wednesday
5162,2770,Airport,Unassigned,No Cars Available,4,13-07-2016 04:22,,,0,Early Morning,Wednesday
5163,2773,Airport,Unassigned,No Cars Available,4,13-07-2016 04:32,,,0,Early Morning,Wednesday
5164,2776,City,Unassigned,No Cars Available,4,13-07-2016 04:38,,,0,Early Morning,Wednesday
5165,2772,Airport,Unassigned,No Cars Available,4,13-07-2016 04:40,,,0,Early Morning,Wednesday
5166,2775,Airport,Unassigned,No Cars Available,4,13-07-2016 04:42,,,0,Early Morning,Wednesday
5167,2783,Airport,Unassigned,No Cars Available,4,13-07-2016 04:50,,,0,Early Morning,Wednesday
5168,2790,City,Unassigned,No Cars Available,4,13-07-2016 04:53,,,0,Early Morning,Wednesday
5169,2804,City,Unassigned,No Cars Available,4,13-07-2016 04:58,,,0,Early Morning,Wednesday
5170,2807,City,Unassigned,No Cars Available,5,13-07-2016 05:04,,,0,Early Morning,Wednesday
5171,2817,City,Unassigned,No Cars Available,5,13-07-2016 05:04,,,0,Early Morning,Wednesday
5172,2812,City,Unassigned,No Cars Available,5,13-07-2016 05:10,,,0,Early Morning,Wednesday
5173,2821,City,Unassigned,No Cars Available,5,13-07-2016 05:13,,,0,Early Morning,Wednesday
5174,2843,City,Unassigned,No Cars Available,5,13-07-2016 05:27,,,0,Early Morning,Wednesday
5175,2838,City,Unassigned,No Cars Available,5,13-07-2016 05:30,,,0,Early Morning,Wednesday
5176,2850,Airport,Unassigned,No Cars Available,5,13-07-2016 05:37,,,0,Early Morning,Wednesday
5177,2870,City,Unassigned,No Cars Available,5,13-07-2016 05:41,,,0,Early Morning,Wednesday
5178,2868,City,Unassigned,No Cars Available,5,13-07-2016 05:44,,,0,Early Morning,Wednesday
5179,2852,City,Unassigned,No Cars Available,5,13-07-2016 05:44,,,0,Early Morning,Wednesday
5180,2874,City,Unassigned,No Cars Available,5,13-07-2016 05:45,,,0,Early Morning,Wednesday
5181,2878,City,Unassigned,No Cars Available,5,13-07-2016 05:55,,,0,Early Morning,Wednesday
5182,2892,City,Unassigned,No Cars Available,5,13-07-2016 05:55,,,0,Early Morning,Wednesday
5183,2882,City,Unassigned,No Cars Available,5,13-07-2016 05:58,,,0,Early Morning,Wednesday
5184,2893,City,Unassigned,No Cars Available,6,13-07-2016 06:04,,,0,Morning,Wednesday
5185,2904,City,Unassigned,No Cars Available,6,13-07-2016 06:07,,,0,Morning,Wednesday
5186,2915,City,Unassigned,No Cars Available,6,13-07-2016 06:20,,,0,Morning,Wednesday
5187,2921,City,Unassigned,No Cars Available,6,13-07-2016 06:20,,,0,Morning,Wednesday
5188,2925,City,Unassigned,No Cars Available,6,13-07-2016 06:21,,,0,Morning,Wednesday
5189,2930,City,Unassigned,No Cars Available,6,13-07-2016 06:26,,,0,Morning,Wednesday
5190,2949,City,Unassigned,No Cars Available,6,13-07-2016 06:40,,,0,Morning,Wednesday
5191,2955,City,Unassigned,No Cars Available,6,13-07-2016 06:41,,,0,Morning,Wednesday
5192,2954,City,Unassigned,No Cars Available,6,13-07-2016 06:44,,,0,Morning,Wednesday
5193,2976,City,Unassigned,No Cars Available,6,13-07-2016 06:50,,,0,Morning,Wednesday
5194,2967,City,Unassigned,No Cars Available,6,13-07-2016 06:52,,,0,Morning,Wednesday
5195,2972,City,Unassigned,No Cars Available,6,13-07-2016 06:55,,,0,Morning,Wednesday
5196,2980,City,Unassigned,No Cars Available,6,13-07-2016 06:57,,,0,Morning,Wednesday
5197,2981,City,Unassigned,No Cars Available,7,13-07-2016 07:03,,,0,Morning,Wednesday
5198,2984,City,Unassigned,No Cars Available,7,13-07-2016 07:05,,,0,Morning,Wednesday
5199,2999,Airport,Unassigned,No Cars Available,7,13-07-2016 07:10,,,0,Morning,Wednesday
5200,3003,City,Unassigned,No Cars Available,7,13-07-2016 07:13,,,0,Morning,Wednesday
5201,3000,City,Unassigned,No Cars Available,7,13-07-2016 07:16,,,0,Morning,Wednesday
5202,3007,City,Unassigned,No Cars Available,7,13-07-2016 07:21,,,0,Morning,Wednesday
5203,3002,City,Unassigned,No Cars Available,7,13-07-2016 07:21,,,0,Morning,Wednesday
5204,3011,City,Unassigned,No Cars Available,7,13-07-2016 07:22,,,0,Morning,Wednesday
5205,3029,City,Unassigned,No Cars Available,7,13-07-2016 07:36,,,0,Morning,Wednesday
5206,3047,City,Unassigned,No Cars Available,7,13-07-2016 07:42,,,0,Morning,Wednesday
5207,3046,City,Unassigned,No Cars Available,7,13-07-2016 07:43,,,0,Morning,Wednesday
5208,3056,City,Unassigned,No Cars Available,7,13-07-2016 07:48,,,0,Morning,Wednesday
5209,3058,City,Unassigned,No Cars Available,7,13-07-2016 07:55,,,0,Morning,Wednesday
5210,3071,City,Unassigned,No Cars Available,8,13-07-2016 08:07,,,0,Morning,Wednesday
5211,3077,City,Unassigned,No Cars Available,8,13-07-2016 08:12,,,0,Morning,Wednesday
5212,3078,City,Unassigned,No Cars Available,8,13-07-2016 08:14,,,0,Morning,Wednesday
5213,3095,City,Unassigned,No Cars Available,8,13-07-2016 08:15,,,0,Morning,Wednesday
5214,3091,City,Unassigned,No Cars Available,8,13-07-2016 08:16,,,0,Morning,Wednesday
5215,3087,City,Unassigned,No Cars Available,8,13-07-2016 08:19,,,0,Morning,Wednesday
5216,3093,City,Unassigned,No Cars Available,8,13-07-2016 08:23,,,0,Morning,Wednesday
5217,3103,City,Unassigned,No Cars Available,8,13-07-2016 08:23,,,0,Morning,Wednesday
5218,3102,City,Unassigned,No Cars Available,8,13-07-2016 08:27,,,0,Morning,Wednesday
5219,3106,City,Unassigned,No Cars Available,8,13-07-2016 08:27,,,0,Morning,Wednesday
5220,3105,City,Unassigned,No Cars Available,8,13-07-2016 08:29,,,0,Morning,Wednesday
5221,3128,City,Unassigned,No Cars Available,8,13-07-2016 08:33,,,0,Morning,Wednesday
5222,3116,City,Unassigned,No Cars Available,8,13-07-2016 08:34,,,0,Morning,Wednesday
5223,3115,City,Unassigned,No Cars Available,8,13-07-2016 08:37,,,0,Morning,Wednesday
5224,3121,City,Unassigned,No Cars Available,8,13-07-2016 08:39,,,0,Morning,Wednesday
5225,3124,City,Unassigned,No Cars Available,8,13-07-2016 08:40,,,0,Morning,Wednesday
5226,3127,City,Unassigned,No Cars Available,8,13-07-2016 08:41,,,0,Morning,Wednesday
5227,3133,City,Unassigned,No Cars Available,8,13-07-2016 08:42,,,0,Morning,Wednesday
5228,3136,City,Unassigned,No Cars Available,8,13-07-2016 08:51,,,0,Morning,Wednesday
5229,3164,City,Unassigned,No Cars Available,9,13-07-2016 09:05,,,0,Morning,Wednesday
5230,3165,City,Unassigned,No Cars Available,9,13-07-2016 09:09,,,0,Morning,Wednesday
5231,3167,City,Unassigned,No Cars Available,9,13-07-2016 09:10,,,0,Morning,Wednesday
5232,3178,City,Unassigned,No Cars Available,9,13-07-2016 09:20,,,0,Morning,Wednesday
5233,3195,City,Unassigned,No Cars Available,9,13-07-2016 09:34,,,0,Morning,Wednesday
5234,3204,City,Unassigned,No Cars Available,9,13-07-2016 09:37,,,0,Morning,Wednesday
5235,3199,City,Unassigned,No Cars Available,9,13-07-2016 09:41,,,0,Morning,Wednesday
5236,3219,City,Unassigned,No Cars Available,9,13-07-2016 09:45,,,0,Morning,Wednesday
5237,3209,City,Unassigned,No Cars Available,9,13-07-2016 09:52,,,0,Morning,Wednesday
5238,3225,City,Unassigned,No Cars Available,9,13-07-2016 09:59,,,0,Morning,Wednesday
5239,3241,City,Unassigned,No Cars Available,10,13-07-2016 10:04,,,0,Morning,Wednesday
5240,3234,City,Unassigned,No Cars Available,10,13-07-2016 10:05,,,0,Morning,Wednesday
5241,3239,City,Unassigned,No Cars Available,10,13-07-2016 10:05,,,0,Morning,Wednesday
5242,3252,City,Unassigned,No Cars Available,10,13-07-2016 10:07,,,0,Morning,Wednesday
5243,3244,City,Unassigned,No Cars Available,10,13-07-2016 10:09,,,0,Morning,Wednesday
5244,3246,City,Unassigned,No Cars Available,10,13-07-2016 10:11,,,0,Morning,Wednesday
5245,3257,City,Unassigned,No Cars Available,10,13-07-2016 10:12,,,0,Morning,Wednesday
5246,3251,City,Unassigned,No Cars Available,10,13-07-2016 10:12,,,0,Morning,Wednesday
5247,3247,City,Unassigned,No Cars Available,10,13-07-2016 10:13,,,0,Morning,Wednesday
5248,3259,City,Unassigned,No Cars Available,10,13-07-2016 10:16,,,0,Morning,Wednesday
5249,3267,City,Unassigned,No Cars Available,10,13-07-2016 10:25,,,0,Morning,Wednesday
5250,3269,Airport,Unassigned,No Cars Available,10,13-07-2016 10:31,,,0,Morning,Wednesday
5251,3272,City,Unassigned,No Cars Available,10,13-07-2016 10:38,,,0,Morning,Wednesday
5252,3278,City,Unassigned,No Cars Available,10,13-07-2016 10:40,,,0,Morning,Wednesday
5253,3279,Airport,Unassigned,No Cars Available,10,13-07-2016 10:41,,,0,Morning,Wednesday
5254,3284,Airport,Unassigned,No Cars Available,10,13-07-2016 10:49,,,0,Morning,Wednesday
5255,3288,City,Unassigned,No Cars Available,11,13-07-2016 11:03,,,0,Morning,Wednesday
5256,3290,City,Unassigned,No Cars Available,11,13-07-2016 11:14,,,0,Morning,Wednesday
5257,3296,City,Unassigned,No Cars Available,11,13-07-2016 11:39,,,0,Morning,Wednesday
5258,3308,City,Unassigned,No Cars Available,11,13-07-2016 11:58,,,0,Morning,Wednesday
5259,3322,City,Unassigned,No Cars Available,12,13-07-2016 12:21,,,0,Afternoon,Wednesday
5260,3325,Airport,Unassigned,No Cars Available,12,13-07-2016 12:26,,,0,Afternoon,Wednesday
5261,3332,City,Unassigned,No Cars Available,12,13-07-2016 12:34,,,0,Afternoon,Wednesday
5262,3331,City,Unassigned,No Cars Available,12,13-07-2016 12:37,,,0,Afternoon,Wednesday
5263,3335,City,Unassigned,No Cars Available,12,13-07-2016 12:39,,,0,Afternoon,Wednesday
5264,3345,Airport,Unassigned,No Cars Available,13,13-07-2016 13:04,,,0,Afternoon,Wednesday
5265,3350,City,Unassigned,No Cars Available,13,13-07-2016 13:17,,,0,Afternoon,Wednesday
5266,3349,Airport,Unassigned,No Cars Available,13,13-07-2016 13:18,,,0,Afternoon,Wednesday
5267,3361,City,Unassigned,No Cars Available,13,13-07-2016 13:32,,,0,Afternoon,Wednesday
5268,3356,Airport,Unassigned,No Cars Available,13,13-07-2016 13:32,,,0,Afternoon,Wednesday
5269,3364,Airport,Unassigned,No Cars Available,13,13-07-2016 13:41,,,0,Afternoon,Wednesday
5270,3368,City,Unassigned,No Cars Available,13,13-07-2016 13:53,,,0,Afternoon,Wednesday
5271,3371,City,Unassigned,No Cars Available,14,13-07-2016 14:02,,,0,Afternoon,Wednesday
5272,3373,City,Unassigned,No Cars Available,14,13-07-2016 14:06,,,0,Afternoon,Wednesday
5273,3374,City,Unassigned,No Cars Available,14,13-07-2016 14:13,,,0,Afternoon,Wednesday
5274,3376,Airport,Unassigned,No Cars Available,14,13-07-2016 14:18,,,0,Afternoon,Wednesday
5275,3386,Airport,Unassigned,No Cars Available,14,13-07-2016 14:39,,,0,Afternoon,Wednesday
5276,3389,City,Unassigned,No Cars Available,14,13-07-2016 14:39,,,0,Afternoon,Wednesday
5277,3390,Airport,Unassigned,No Cars Available,14,13-07-2016 14:40,,,0,Afternoon,Wednesday
5278,3401,City,Unassigned,No Cars Available,15,13-07-2016 15:11,,,0,Afternoon,Wednesday
5279,3402,Airport,Unassigned,No Cars Available,15,13-07-2016 15:12,,,0,Afternoon,Wednesday
5280,3398,City,Unassigned,No Cars Available,15,13-07-2016 15:12,,,0,Afternoon,Wednesday
5281,3406,Airport,Unassigned,No Cars Available,15,13-07-2016 15:20,,,0,Afternoon,Wednesday
5282,3410,Airport,Unassigned,No Cars Available,15,13-07-2016 15:24,,,0,Afternoon,Wednesday
5283,3409,City,Unassigned,No Cars Available,15,13-07-2016 15:25,,,0,Afternoon,Wednesday
5284,3417,City,Unassigned,No Cars Available,15,13-07-2016 15:41,,,0,Afternoon,Wednesday
5285,3426,City,Unassigned,No Cars Available,15,13-07-2016 15:56,,,0,Afternoon,Wednesday
5286,3435,City,Unassigned,No Cars Available,16,13-07-2016 16:07,,,0,Afternoon,Wednesday
5287,3439,City,Unassigned,No Cars Available,16,13-07-2016 16:19,,,0,Afternoon,Wednesday
5288,3442,City,Unassigned,No Cars Available,16,13-07-2016 16:29,,,0,Afternoon,Wednesday
5289,3443,City,Unassigned,No Cars Available,16,13-07-2016 16:35,,,0,Afternoon,Wednesday
5290,3447,City,Unassigned,No Cars Available,16,13-07-2016 16:42,,,0,Afternoon,Wednesday
5291,3463,Airport,Unassigned,No Cars Available,17,13-07-2016 17:08,,,0,Evening,Wednesday
5292,3464,Airport,Unassigned,No Cars Available,17,13-07-2016 17:11,,,0,Evening,Wednesday
5293,3473,Airport,Unassigned,No Cars Available,17,13-07-2016 17:13,,,0,Evening,Wednesday
5294,3470,Airport,Unassigned,No Cars Available,17,13-07-2016 17:15,,,0,Evening,Wednesday
5295,3474,Airport,Unassigned,No Cars Available,17,13-07-2016 17:18,,,0,Evening,Wednesday
5296,3467,Airport,Unassigned,No Cars Available,17,13-07-2016 17:19,,,0,Evening,Wednesday
5297,3481,Airport,Unassigned,No Cars Available,17,13-07-2016 17:20,,,0,Evening,Wednesday
5298,3479,Airport,Unassigned,No Cars Available,17,13-07-2016 17:20,,,0,Evening,Wednesday
5299,3487,Airport,Unassigned,No Cars Available,17,13-07-2016 17:20,,,0,Evening,Wednesday
5300,3476,Airport,Unassigned,No Cars Available,17,13-07-2016 17:23,,,0,Evening,Wednesday
5301,3484,City,Unassigned,No Cars Available,17,13-07-2016 17:25,,,0,Evening,Wednesday
5302,3491,Airport,Unassigned,No Cars Available,17,13-07-2016 17:27,,,0,Evening,Wednesday
5303,3488,Airport,Unassigned,No Cars Available,17,13-07-2016 17:27,,,0,Evening,Wednesday
5304,3490,Airport,Unassigned,No Cars Available,17,13-07-2016 17:27,,,0,Evening,Wednesday
5305,3493,Airport,Unassigned,No Cars Available,17,13-07-2016 17:28,,,0,Evening,Wednesday
5306,3492,Airport,Unassigned,No Cars Available,17,13-07-2016 17:29,,,0,Evening,Wednesday
5307,3480,Airport,Unassigned,No Cars Available,17,13-07-2016 17:29,,,0,Evening,Wednesday
5308,3489,Airport,Unassigned,No Cars Available,17,13-07-2016 17:31,,,0,Evening,Wednesday
5309,3502,Airport,Unassigned,No Cars Available,17,13-07-2016 17:32,,,0,Evening,Wednesday
5310,3494,Airport,Unassigned,No Cars Available,17,13-07-2016 17:33,,,0,Evening,Wednesday
5311,3501,Airport,Unassigned,No Cars Available,17,13-07-2016 17:36,,,0,Evening,Wednesday
5312,3503,Airport,Unassigned,No Cars Available,17,13-07-2016 17:38,,,0,Evening,Wednesday
5313,3509,Airport,Unassigned,No Cars Available,17,13-07-2016 17:39,,,0,Evening,Wednesday
5314,3504,Airport,Unassigned,No Cars Available,17,13-07-2016 17:41,,,0,Evening,Wednesday
5315,3512,Airport,Unassigned,No Cars Available,17,13-07-2016 17:41,,,0,Evening,Wednesday
5316,3519,Airport,Unassigned,No Cars Available,17,13-07-2016 17:41,,,0,Evening,Wednesday
5317,3516,Airport,Unassigned,No Cars Available,17,13-07-2016 17:41,,,0,Evening,Wednesday
5318,3513,Airport,Unassigned,No Cars Available,17,13-07-2016 17:42,,,0,Evening,Wednesday
5319,3515,Airport,Unassigned,No Cars Available,17,13-07-2016 17:42,,,0,Evening,Wednesday
5320,3521,Airport,Unassigned,No Cars Available,17,13-07-2016 17:45,,,0,Evening,Wednesday
5321,3527,Airport,Unassigned,No Cars Available,17,13-07-2016 17:46,,,0,Evening,Wednesday
5322,3526,Airport,Unassigned,No Cars Available,17,13-07-2016 17:48,,,0,Evening,Wednesday
5323,3522,Airport,Unassigned,No Cars Available,17,13-07-2016 17:49,,,0,Evening,Wednesday
5324,3536,Airport,Unassigned,No Cars Available,17,13-07-2016 17:51,,,0,Evening,Wednesday
5325,3534,Airport,Unassigned,No Cars Available,17,13-07-2016 17:51,,,0,Evening,Wednesday
